image,timestamp,experiment,training,dev,dev_resampled,YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,setpoint O2 (fraction),ROI definitions,setpoint ID,scum tank
2019-09-27--15-52-23_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 15:52:29,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,10.9,17.329861,758.9,15.8,15.0,0.088331,0.096569,0.173602,0.178392,0.12961,0.183214,0.031162,0.137453,0.441152,0.026049,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",60,False
2019-09-27--15-52-32_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 15:52:37,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,10.9,17.329861,758.9,15.8,15.0,0.088495,0.096667,0.173905,0.178633,0.12978,0.183476,0.031189,0.137533,0.441575,0.026049,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",60,False
2019-09-27--15-52-41_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 15:52:46,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,10.9,17.329861,758.9,15.8,15.0,0.088374,0.096555,0.173703,0.178507,0.129641,0.183297,0.031136,0.137491,0.44131,0.026049,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",60,False
2019-09-27--15-52-50_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 15:52:55,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,10.9,17.329861,758.9,15.8,15.0,0.088525,0.096671,0.173898,0.178676,0.129805,0.183489,0.03117,0.137661,0.441742,0.026615,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",60,False
2019-09-27--16-07-37_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:07:42,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.204034,758.8,15.8,15.0,0.080206,0.092112,0.173155,0.177836,0.129381,0.183878,0.031159,0.137313,0.442432,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-07-45_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:07:50,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.204034,758.8,15.8,15.0,0.080135,0.092009,0.172729,0.17774,0.12931,0.18336,0.031106,0.137251,0.441616,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-07-54_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:07:59,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.201646,758.74,15.8,15.0,0.080269,0.092192,0.172964,0.178164,0.129608,0.183734,0.031184,0.13755,0.44242,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-03_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:08,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.202442,758.76,15.8,15.0,0.080137,0.092005,0.172669,0.177982,0.129395,0.183437,0.031134,0.13729,0.441729,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-12_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:17,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.20085,758.72,15.8,15.0,0.080083,0.091988,0.172615,0.17791,0.129397,0.183346,0.03112,0.137347,0.441639,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-21_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:26,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.0,30.200054,758.7,15.8,15.0,0.080132,0.092086,0.172669,0.178133,0.129561,0.183389,0.031175,0.137574,0.441736,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-30_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:35,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.362202,758.78,15.8,15.0,0.079993,0.091919,0.172421,0.177915,0.129333,0.183161,0.031124,0.137271,0.441394,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-39_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:44,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080057,0.092041,0.172685,0.178225,0.129573,0.18345,0.031111,0.137488,0.441952,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-48_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:08:53,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080007,0.091956,0.172565,0.178154,0.129444,0.183279,0.03114,0.137423,0.441771,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-08-57_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:02,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080031,0.092022,0.17277,0.178361,0.129657,0.183604,0.031172,0.137537,0.442166,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-06_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:11,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079922,0.091914,0.172476,0.178159,0.129491,0.183277,0.031148,0.137437,0.44163,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-15_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:20,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.08002,0.092045,0.172735,0.178497,0.129675,0.183532,0.031169,0.137623,0.442209,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-24_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:31,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079912,0.091882,0.172564,0.178353,0.129528,0.183368,0.031123,0.137326,0.441783,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:39,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.362002,758.775,15.8,15.0,0.080026,0.092063,0.172704,0.178615,0.129775,0.183554,0.031152,0.137656,0.442278,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-42_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:47,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080154,0.092155,0.172952,0.178793,0.129955,0.183695,0.031219,0.137839,0.442722,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-09-51_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:09:56,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080021,0.092051,0.172775,0.178627,0.1298,0.183616,0.031189,0.137697,0.442296,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-00_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:07,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079875,0.091868,0.172543,0.178382,0.129552,0.18332,0.031127,0.13739,0.441777,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-09_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:14,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.080016,0.092039,0.172689,0.178754,0.129813,0.18352,0.0312,0.137628,0.442198,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-18_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:23,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079832,0.091893,0.172498,0.178431,0.129606,0.183213,0.031162,0.137602,0.441724,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-27_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:32,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079904,0.091979,0.172747,0.178668,0.129757,0.183545,0.031155,0.137661,0.442002,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-36_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:41,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079776,0.091855,0.172496,0.178412,0.129581,0.183271,0.03114,0.13752,0.441526,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-45_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:51,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079841,0.092,0.172683,0.178622,0.129818,0.18352,0.031174,0.137791,0.442183,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-10-54_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:10:59,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.360602,758.74,15.8,15.0,0.079738,0.091848,0.172527,0.178564,0.129711,0.183313,0.031158,0.137616,0.441707,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-11-03_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:11:08,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.079778,0.091935,0.172774,0.178736,0.129886,0.183593,0.031202,0.137784,0.442349,0.043053,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-11-12_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:11:17,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,19.1,30.359001,758.7,15.8,15.0,0.07967,0.091803,0.172609,0.178582,0.129742,0.183475,0.031159,0.137595,0.441954,0.043683,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",61,False
2019-09-27--16-25-57_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:02,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.2,43.222364,758.5,15.8,15.0,0.071123,0.087115,0.171826,0.177833,0.129355,0.183951,0.031189,0.137409,0.442702,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-04_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:09,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.2,43.222364,758.5,15.8,15.0,0.071051,0.087041,0.171423,0.177739,0.129314,0.183482,0.031135,0.137272,0.441953,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-13_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:18,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.2,43.222364,758.5,15.8,15.0,0.071154,0.087184,0.171663,0.178134,0.129605,0.183774,0.03119,0.13765,0.442752,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-22_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:27,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.2,43.222364,758.5,15.8,15.0,0.070938,0.086951,0.171251,0.177814,0.129293,0.183352,0.031117,0.137368,0.441777,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-31_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:36,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.07103,0.087112,0.171387,0.178088,0.129498,0.18355,0.031156,0.137557,0.442249,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-40_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:49,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.07084,0.087103,0.170836,0.177703,0.129473,0.182906,0.031189,0.137965,0.440959,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-51_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:26:56,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.071076,0.087207,0.171418,0.178379,0.129734,0.183556,0.031221,0.137883,0.442451,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-26-58_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:03,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070905,0.087017,0.171119,0.178119,0.129484,0.183151,0.031138,0.137581,0.441656,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-07_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:12,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070994,0.087116,0.171394,0.178306,0.12965,0.183517,0.031169,0.137782,0.442347,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-16_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:21,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070999,0.087193,0.171632,0.178648,0.129819,0.183762,0.031213,0.137889,0.44283,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-25_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:30,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070831,0.086979,0.171239,0.178143,0.12953,0.18338,0.031154,0.137578,0.441868,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:39,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070801,0.086962,0.171272,0.178233,0.129559,0.183371,0.031167,0.137627,0.442022,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-43_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:48,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070857,0.087119,0.171618,0.178654,0.129807,0.183763,0.03121,0.137898,0.442928,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-27-52_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:27:57,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070631,0.086885,0.171204,0.178262,0.129587,0.183276,0.031159,0.137602,0.441917,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-28-01_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:28:06,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070789,0.087037,0.171573,0.178705,0.129882,0.18375,0.031218,0.137914,0.442884,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-28-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:28:15,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070571,0.086933,0.171287,0.178443,0.129636,0.183512,0.031196,0.137715,0.442331,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-28-19_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:28:24,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.38127,758.5,15.8,15.0,0.070513,0.086844,0.171331,0.178397,0.129646,0.183423,0.031177,0.137741,0.44226,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-28-28_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:28:33,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.377838,758.44,15.8,15.0,0.070536,0.086838,0.171355,0.178578,0.129763,0.183574,0.031184,0.137806,0.442488,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
2019-09-27--16-28-37_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-27 16:28:43,2019-09-27--11-54-22-Pi2E32-sweep_attempt_17_1569608658,True,False,False,27.3,43.378982,758.46,15.8,15.0,0.070398,0.086752,0.171273,0.178509,0.129675,0.183491,0.031183,0.1376,0.44228,0.060058,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",62,False
